id,datum,pacient_prvni_zaznam,kum_pacient_prvni_zaznam,pocet_hosp,stav_bez_priznaku,stav_lehky,stav_stredni,stav_tezky,jip,kyslik,hfno,upv,ecmo,tezky_upv_ecmo,umrti,kum_umrti
cafed653-f34c-4f9d-ae42-e660b5902473,2020-03-01,,,,,,,,,,,,,,,
8529229f-8601-4d49-bf0d-8a69eb5409ed,2020-03-02,,,,,,,,,,,,,,,
43720fa7-939d-4bf4-a715-521e143d10a7,2020-03-03,,,,,,,,,,,,,,,
052e5176-4817-471e-9f7b-a28962987da5,2020-03-04,,,,,,,,,,,,,,,
396652ab-4610-4859-a3a1-f787a7c904b4,2020-03-05,,,,,,,,,,,,,,,
f059fffd-336c-40a0-ac66-199395ea35de,2020-03-06,,,,,,,,,,,,,,,
c281e82b-8e51-408b-9051-8e1b6cf12b19,2020-03-07,,,,,,,,,,,,,,,
4a363967-909f-4e64-8b85-bf617ec3a374,2020-03-08,,,,,,,,,,,,,,,
3db1435c-ebd5-4c2e-baf3-e707cee25419,2020-03-09,,,,,,,,,,,,,,,
cbd5ba8f-fc94-4dc6-887a-f15274aeec23,2020-03-10,,,,,,,,,,,,,,,
0d6f211b-3c2f-4739-b263-9dd4c61e9c01,2020-03-11,2,2,2,0,2,0,0,,0,0,0,0,,,
b46765b3-e097-40e1-a365-8de2ff18106d,2020-03-12,1,3,3,0,2,1,0,,0,0,0,0,,,
0df2d336-2c72-4a7b-9547-10c6e4cd5733,2020-03-13,2,5,4,0,3,1,0,,0,0,0,0,,,
1d87c449-18b4-40e7-a91d-dc95fe0a5af4,2020-03-14,1,6,4,1,3,0,0,,1,0,0,0,,,
d68e7532-d29e-4603-8670-bdcb97d02c36,2020-03-15,2,8,6,1,5,0,0,,1,0,0,0,,,
3126cf76-a57e-4947-a129-4edcc034f204,2020-03-16,14,22,19,3,8,6,2,3,4,0,2,1,2,,
1ca75bbf-8436-47b5-833e-2b1efc92df4d,2020-03-17,31,53,49,7,24,13,5,7,8,0,4,1,5,,
60ece4c5-6bb7-497e-a9e6-c017265f07c4,2020-03-18,5,58,50,7,25,12,6,9,10,0,4,1,6,,
de26c7e2-4977-44b0-9910-5a027f87f8fb,2020-03-19,8,66,55,8,29,12,6,10,9,0,4,1,6,,
56158160-0293-491d-a45f-7feac129e2aa,2020-03-20,14,80,66,9,32,10,15,16,14,0,8,1,15,,
e8ae358a-fc4f-4172-a865-6881deaa2513,2020-03-21,18,98,79,5,41,19,14,18,23,0,11,1,14,,
2155ecdd-4807-4fa9-b8d9-89ea0c813896,2020-03-22,22,120,97,6,49,26,16,27,27,0,16,1,18,1,1
82d8c72a-39d6-4458-b0f3-77430c8e6729,2020-03-23,26,146,117,7,54,34,22,31,31,0,19,1,22,,1
fa0718ff-c776-4dd0-9a4a-b84e44343d6f,2020-03-24,25,171,135,8,54,47,26,41,43,0,23,1,26,2,3
94f9513f-5624-4686-b6ef-644d2a7ea9fd,2020-03-25,47,218,175,8,55,77,35,54,61,0,26,1,36,5,8
2768ca3f-642d-407d-91b9-5a6259cf1058,2020-03-26,49,267,205,5,72,91,37,51,63,0,30,1,38,,8
4ffcd495-a434-4543-a990-f617be6025c5,2020-03-27,40,307,237,5,68,117,47,59,84,0,33,1,48,2,10
d973c21e-3f43-4d74-962a-8ea1c0bb2aab,2020-03-28,45,352,271,10,85,120,56,63,98,0,37,1,57,4,14
25e98429-3908-4ecf-8063-547acbef46ec,2020-03-29,28,380,282,11,103,115,53,61,98,0,37,2,53,5,19
2bb4242d-711e-4db8-b487-5430035dba05,2020-03-30,24,404,294,8,101,119,66,73,107,0,47,3,66,4,23
7e36a1df-5e0a-47b6-99ad-417c420a0448,2020-03-31,44,448,322,8,107,135,72,82,110,0,55,3,72,6,29
96f51922-4e34-442b-8826-6a23935dd8b6,2020-04-01,45,493,345,12,121,138,74,88,104,0,59,4,74,7,36
25a06b26-e2e9-4c74-b1a5-48692b42925a,2020-04-02,39,532,351,15,125,135,76,87,102,0,65,2,76,5,41
9bf2a258-5858-4a17-b325-c14b15e4b3fa,2020-04-03,41,573,375,24,118,147,86,94,126,0,65,2,86,7,48
482583f4-e23b-4d0a-ba08-8b3098521fa9,2020-04-04,29,602,365,20,104,157,84,90,131,0,62,2,84,8,56
7ffa8cc9-13e0-41ff-a7d6-6d29ab79e1ac,2020-04-05,25,627,371,19,112,158,82,91,138,0,62,2,82,8,64
9cff9a95-cac7-42d3-98da-2b8f25a880d6,2020-04-06,38,665,395,24,121,163,87,96,133,0,65,2,88,8,72
d1a2fc33-a028-400b-9a7b-0ce6a0aefc4d,2020-04-07,42,707,413,34,117,162,100,102,137,0,64,2,100,8,80
057fccc0-42ff-4865-bca9-076500507080,2020-04-08,33,740,423,41,122,166,94,96,137,0,61,3,94,12,92
37033e07-1a86-4689-8ee7-f2a61c121e4d,2020-04-09,36,776,417,47,115,159,96,94,136,0,64,3,96,9,101
69582db8-ca68-459e-a3c5-82dcbbac1ec3,2020-04-10,26,802,406,40,114,163,89,90,135,0,62,3,89,6,107
10062082-73f6-431e-b502-11673e90f334,2020-04-11,24,826,406,44,114,161,87,94,124,0,62,3,87,5,112
c54ba909-88f5-4895-afda-a7905fd32b11,2020-04-12,16,842,402,39,108,155,100,99,142,0,63,3,100,6,118
8f2d9594-b2db-4e8d-a541-d86b55a1091c,2020-04-13,13,855,395,44,107,151,93,93,123,0,61,3,93,10,128
3d885e76-926e-4070-9870-03e925974353,2020-04-14,10,865,385,44,110,148,83,83,111,0,59,5,83,6,134
f7f3257b-08f5-4a3f-86e3-61417175aa59,2020-04-15,20,885,370,42,109,143,76,79,108,0,57,4,77,,134
ec265864-740d-4e1d-97ff-daa5451c759b,2020-04-16,23,908,362,50,91,138,83,87,108,0,57,3,83,2,136
6387b40b-579d-4245-b048-6dadc46dbc17,2020-04-17,25,933,355,43,95,137,80,86,109,0,56,3,81,7,143
64730fef-7b46-42df-bb80-b79264fb9bdf,2020-04-18,15,948,338,42,97,125,74,81,103,0,51,3,75,2,145
e9d1c933-3a77-437f-b578-2c314fd06038,2020-04-19,23,971,345,41,97,128,79,84,106,0,52,3,81,7,152
60c5ce66-24fb-452b-bdbf-e8ebabc16e3b,2020-04-20,25,996,348,52,104,116,76,86,89,0,54,3,78,5,157
c0c35162-4119-45d3-8160-24189f2ab6b1,2020-04-21,40,1036,365,65,110,112,78,82,84,0,48,4,79,5,162
4f2c3466-05fb-42af-9c97-1967399260b0,2020-04-22,16,1052,342,73,88,107,74,78,83,0,47,4,75,1,163
b3d5355d-4c1e-4bf7-948d-d9da3d2b213a,2020-04-23,27,1079,335,70,92,95,78,75,82,0,45,4,78,4,167
d939a3fe-41fe-4a0b-a424-ff190f5b5255,2020-04-24,20,1099,329,76,81,97,75,73,81,0,47,4,75,5,172
29d663ae-c311-42cd-b25f-07576b9aa29c,2020-04-25,11,1110,314,73,73,97,71,69,74,0,43,4,71,4,176
845d6f7a-61bb-40e2-9264-85f1d7cdc91a,2020-04-26,11,1121,310,71,79,88,72,67,71,0,45,4,72,1,177
98dc5806-6368-470b-a26e-83694dd00459,2020-04-27,14,1135,309,76,74,91,68,68,74,0,45,3,68,1,178
c77dafc6-75cf-4c11-bad2-509c76820993,2020-04-28,12,1147,305,73,81,83,68,61,66,0,42,3,68,4,182
7bb766b2-885c-4405-8b4a-aa79caf144fb,2020-04-29,4,1151,286,63,83,78,62,60,65,0,42,2,64,5,187
62211765-eaaf-4734-8391-90e10d85d1a5,2020-04-30,19,1170,273,64,76,75,58,52,66,0,39,2,60,6,193
8174ad3a-4f04-462e-a47c-cb4237b0a5f4,2020-05-01,8,1178,244,48,70,73,53,46,64,0,35,1,55,6,199
a16c177c-7fba-428e-ba64-4371a8a3d64c,2020-05-02,11,1189,233,52,62,70,49,47,58,0,32,1,50,1,200
f3e25a78-4480-4d35-8c28-f35523c379ac,2020-05-03,6,1195,232,62,62,59,49,45,53,0,31,1,50,1,201
4b16962c-c130-4c39-a0df-dd4ecff16338,2020-05-04,11,1206,236,67,56,59,54,47,47,0,32,1,55,4,205
74a8a7bc-46ad-4f31-a4a9-c0aa2140844f,2020-05-05,12,1218,223,61,60,56,46,37,43,0,29,1,47,3,208
5829f2dd-ec79-45bc-a910-7dd271271ebc,2020-05-06,4,1222,209,53,58,55,43,35,41,0,28,1,44,2,210
3b724908-da7d-4491-b74b-2cd58ab30bab,2020-05-07,10,1232,191,48,56,46,41,36,39,0,24,0,41,4,214
76400fb7-c077-49a5-b7c9-21893f03b763,2020-05-08,9,1241,185,44,55,43,43,40,41,0,27,0,44,5,219
d1b19b77-e9c0-4a63-9ec0-790f3836a9fc,2020-05-09,6,1247,173,41,52,41,39,34,39,0,25,0,39,3,222
a7bfe9ca-2116-4295-bd0d-10b1db1ab72a,2020-05-10,4,1251,167,35,53,40,39,34,38,0,24,0,39,2,224
1237096a-9a52-46d8-90f1-5dc4d4d7c7ea,2020-05-11,5,1256,167,37,51,37,42,35,38,0,27,0,42,1,225
3bdf349f-958d-44b2-b08c-ad9b3151055d,2020-05-12,5,1261,157,35,47,35,40,32,40,0,25,0,40,2,227
3262bd21-14c8-4c3d-8304-257de0c9746d,2020-05-13,7,1268,147,30,46,33,38,29,34,0,19,0,39,3,230
9f135e57-add5-4d39-aa63-a636de710060,2020-05-14,5,1273,128,30,37,27,34,29,26,0,19,0,35,2,232
82deac31-12b6-4773-b1dc-5c86b41ec570,2020-05-15,3,1276,118,30,35,19,34,29,25,0,18,0,35,2,234
e2e00fa0-0c6e-45d1-89ca-c1b283a81877,2020-05-16,3,1279,112,27,33,19,33,28,20,0,16,0,34,1,235
bbacf545-1f82-4498-9b98-23a75246f984,2020-05-17,1,1280,110,24,30,22,34,28,24,0,17,0,35,2,237
9a669839-9bed-479e-ba54-c4486fc2f23c,2020-05-18,9,1289,115,22,37,24,32,29,25,0,18,0,33,3,240
b3fc315c-ca3d-48b2-8a1a-9bb1edf04e33,2020-05-19,4,1293,109,23,33,22,31,26,24,0,18,0,32,2,242
fd7c14cf-5b14-42c9-a5aa-8939d552238e,2020-05-20,5,1298,101,23,26,21,31,25,23,0,19,0,32,2,244
4ed65a92-1b58-4efd-9266-8f957cef90bf,2020-05-21,7,1305,101,16,35,21,29,23,24,0,17,0,30,2,246
a0a860e6-dc59-4027-8836-9371f364cff8,2020-05-22,6,1311,98,19,32,23,24,17,16,0,14,0,25,2,248
cbdadf3b-f0de-4b9e-b933-75f7ed2aa82e,2020-05-23,4,1315,93,15,32,24,22,18,16,0,14,0,23,1,249
39c8d5dd-60b7-45c3-88ff-c20e61deda20,2020-05-24,5,1320,94,16,32,25,21,19,15,0,14,0,22,1,250
5155029f-3d68-40ae-bdeb-b62dd7f75a76,2020-05-25,3,1323,91,15,31,26,19,18,14,0,12,0,20,1,251
83a7a09c-785e-4e9e-8060-ebb6be14b683,2020-05-26,8,1331,92,19,27,31,15,16,15,0,10,0,16,,251
b1caebe4-4efb-4b80-b6e2-01c3f61cbf7d,2020-05-27,4,1335,86,15,27,29,15,16,17,0,10,0,17,,251
c1f34872-3658-4100-bd0c-c7044e21190b,2020-05-28,4,1339,74,12,21,26,15,13,12,0,8,0,15,1,252
b402d2b8-a427-49fe-b241-b42ed71d8a83,2020-05-29,3,1342,71,11,20,25,15,12,14,0,9,0,15,,252
a52eac94-08cb-4adb-89ad-766d4ccd5310,2020-05-30,8,1350,72,19,18,23,12,12,12,0,7,0,12,,252
1fc96dfc-5acd-4d16-adc2-275ac601c1d4,2020-05-31,2,1352,70,20,18,20,12,11,13,0,7,0,12,,252
716cda36-ec4b-4450-a282-4d7dc3b46040,2020-06-01,4,1356,73,20,22,18,13,11,12,0,6,0,13,1,253
40f0e948-a52f-4552-9ce0-ba12b0db85ed,2020-06-02,5,1361,75,21,23,20,11,9,11,0,6,0,11,1,254
64db8ba0-bcda-43ef-a2bb-290c5b9ad811,2020-06-03,,1361,65,18,22,15,10,8,11,0,6,0,10,1,255
e10d16f4-3f8d-45bc-8a43-0f93531576d4,2020-06-04,4,1365,60,20,13,18,9,8,9,0,6,0,9,3,258
86139d5c-844f-41cb-86f5-5eab96cf3835,2020-06-05,9,1374,60,19,19,13,9,6,12,0,5,0,9,,258
eab29b2e-7d2b-437c-ad28-78937ba4b5d9,2020-06-06,4,1378,59,17,21,13,8,8,12,0,5,0,9,,258
f05c0881-4e13-43e9-aef3-7f064550f829,2020-06-07,4,1382,61,18,21,12,10,9,12,0,6,0,10,1,259
0794da31-1339-4659-8be2-29f5511c02b9,2020-06-08,1,1383,60,15,22,14,9,9,10,0,5,0,9,,259
daf7f7f7-51c6-4413-bf5b-ced4af498af3,2020-06-09,4,1387,63,13,22,19,9,11,12,0,5,0,9,1,260
08ca0304-ad6c-405a-8dc7-0ecd72d3ba5d,2020-06-10,6,1393,66,15,25,15,11,12,13,0,5,0,11,1,261
91f88999-0bbf-4f39-86b6-91b4196f984f,2020-06-11,4,1397,65,17,20,16,12,10,15,0,4,0,12,1,262
201ab32a-e84c-45f9-8694-931979b895b7,2020-06-12,6,1403,69,16,24,18,11,11,17,0,5,0,11,,262
ff3af3f8-7f5e-4972-979b-796e03f47ace,2020-06-13,4,1407,67,15,20,20,12,10,17,0,5,0,12,,262
1778f478-33be-4570-b847-ac1076ac338a,2020-06-14,5,1412,68,17,21,20,10,11,15,0,5,0,10,1,263
298054d1-a8e7-4324-8d60-db5284a0bf21,2020-06-15,11,1423,77,24,24,20,9,8,16,0,3,0,9,1,264
2dbdeaec-5e42-4cfb-8774-f0d9f15b047a,2020-06-16,6,1429,78,22,28,20,8,4,14,0,2,0,8,1,265
53277024-d05a-4fdd-9d45-fe135b3999b6,2020-06-17,7,1436,84,26,28,23,7,6,13,0,3,0,8,1,266
3245c6d9-fd2a-4487-9ba6-741d49bc4d54,2020-06-18,7,1443,83,27,24,22,10,8,11,0,4,0,10,1,267
bc358d0c-a49e-4bde-bf4c-82f7e4a0ac1f,2020-06-19,7,1450,82,27,23,24,8,7,9,0,5,0,8,,267
b297dfcb-ef85-4826-ab3c-e147764d10e2,2020-06-20,6,1456,80,28,21,22,9,7,10,0,5,0,9,,267
afbd3d60-dd31-46d9-8ea3-3f71854e2d11,2020-06-21,2,1458,74,21,19,25,9,9,10,0,6,0,9,1,268
3025f404-64bc-474d-a270-7e9ac145240c,2020-06-22,3,1461,75,21,20,25,9,9,9,0,6,0,9,1,269
5494c37a-b347-4727-a9c6-6dc41c0299e8,2020-06-23,6,1467,77,21,19,28,9,6,14,0,4,0,9,,269
f8ef7dc5-5d94-4f93-85a8-563ece152b52,2020-06-24,7,1474,78,16,21,28,13,7,10,0,5,0,13,4,273
ade23dce-0b7e-4c77-9bc3-15f117dfb957,2020-06-25,1,1475,67,12,18,25,12,9,14,0,5,0,12,,273
19616ea6-8c12-4133-ac70-a6f2837e8e94,2020-06-26,5,1480,64,12,15,26,11,8,18,0,4,0,11,1,274
4bce403a-e7a7-4278-83ff-457dfeeda3f7,2020-06-27,4,1484,61,10,13,27,11,9,23,0,2,0,11,,274
5512a4d1-9d6c-4448-aaa5-e58063fd7342,2020-06-28,7,1491,66,11,14,28,13,10,24,0,4,0,14,,274
3beacc19-0f94-4642-9c8d-23d12b7a5aaf,2020-06-29,5,1496,69,13,13,32,11,10,26,0,4,0,11,,274
53ba06b7-5185-45e7-b48b-0b9223a84b47,2020-06-30,4,1500,71,15,12,33,11,8,27,0,4,0,11,1,275
34730453-7ddf-4119-b60c-4d658fbadeb8,2020-07-01,10,1510,75,15,18,32,10,10,28,0,4,0,10,,275
223ad19b-eb8d-49fe-b43d-7271864e5666,2020-07-02,4,1514,72,11,22,28,11,10,28,0,3,0,11,1,276
507a1014-1753-4979-8058-f425979a3620,2020-07-03,7,1521,71,13,22,25,11,11,28,0,3,0,11,,276
aab14a2b-8e4f-45a0-a732-da7857a49934,2020-07-04,3,1524,70,15,20,22,13,11,29,0,4,0,13,2,278
82aa5311-b95e-4993-8418-f7a3069caf4a,2020-07-05,9,1533,73,14,24,22,13,13,24,0,6,1,13,2,280
3227f473-fed8-4b34-ba85-7daf252d2333,2020-07-06,2,1535,69,11,25,23,10,11,22,0,5,1,10,1,281
afe908ad-78b4-4513-a5cc-f6985fb28bc2,2020-07-07,10,1545,77,14,28,24,11,13,24,0,7,1,11,,281
c29b7bb5-26ef-405e-8c01-dd2fafa72646,2020-07-08,10,1555,85,17,29,29,10,14,30,0,6,1,10,,281
58c11d7f-d9ad-4f84-923f-a44d52ae19e3,2020-07-09,5,1560,73,10,25,23,15,15,25,0,8,1,15,1,282
b1b6d1da-ab94-4afb-80e8-072752b992df,2020-07-10,5,1565,69,12,18,24,15,15,27,0,9,1,15,,282
26012213-d0ef-4852-a08f-fad3d6cc2e44,2020-07-11,3,1568,64,11,18,21,14,13,26,0,10,0,14,,282
65b09273-eb64-4107-be12-d180cbb77b94,2020-07-12,3,1571,65,8,20,22,15,14,28,0,11,0,15,,282
18ca65e8-0baa-4511-98ca-c79090679f92,2020-07-13,8,1579,71,7,23,22,19,14,32,0,11,1,19,1,283
7271feb4-be2f-4394-aaae-b54851a4b003,2020-07-14,2,1581,71,7,25,22,17,13,34,0,11,1,17,1,284
4651f045-f5b7-4aa5-a8ac-a3dd0175f0d8,2020-07-15,13,1594,80,13,28,22,17,12,31,0,11,1,17,,284
a6eca6bb-15d9-411c-9ca5-359f8f074d63,2020-07-16,5,1599,76,15,20,20,21,14,34,0,12,2,21,,284
0ba2e24d-fc4b-4409-a710-be12ef31f055,2020-07-17,6,1605,74,11,22,21,20,13,34,0,11,2,20,2,286
be0a1a56-f73e-4b10-9973-f9aaa5d105ba,2020-07-18,8,1613,74,14,23,18,19,12,33,0,11,1,19,,286
85a6861d-149d-4eac-abe4-58e06d6b26a9,2020-07-19,4,1617,74,11,24,20,19,14,34,0,12,2,19,1,287
da5c4666-fd6c-4e42-8d66-cfb900c3f03a,2020-07-20,3,1620,71,12,25,16,18,14,30,0,11,2,18,,287
5bd72758-96ea-4040-816a-ecaf5debaca6,2020-07-21,10,1630,78,16,22,18,22,13,30,0,10,2,22,1,288
4eac58e5-da14-4301-aff2-ba2d82a074a7,2020-07-22,17,1647,92,26,27,18,21,12,30,0,10,2,21,2,290
85077292-7e2b-4cb3-bbf1-e1938c50d81c,2020-07-23,10,1657,91,22,25,24,20,14,34,0,10,2,20,1,291
c24f5c08-101b-4da1-94b1-4dbc95e06728,2020-07-24,9,1666,94,22,26,30,16,15,25,0,10,2,16,1,292
ae8221e5-b6ef-493c-8bd5-b3c95951d795,2020-07-25,9,1675,92,20,30,27,15,14,25,0,9,1,15,1,293
c6b5547b-faf3-42b9-9890-1dad083e837f,2020-07-26,5,1680,91,20,31,26,14,14,27,0,9,1,14,,293
81eaca9d-52ea-4d9a-9dcc-4815bf0e1af2,2020-07-27,22,1702,109,29,37,26,17,16,30,0,11,1,17,1,294
af6367eb-3c02-41e6-93c3-90280894c48f,2020-07-28,11,1713,114,30,36,31,17,16,30,0,12,1,18,,294
c34a7a2d-6bc4-4220-a553-f214417e331b,2020-07-29,15,1728,116,27,36,35,18,18,33,0,13,1,19,,294
3c23dac6-34b1-4a44-8d98-5058504cbfb9,2020-07-30,12,1740,117,22,35,40,20,18,35,0,14,1,20,2,296
4d07e1c9-93b2-4c13-99e7-cb5166cd4c4f,2020-07-31,12,1752,114,25,30,40,19,17,32,0,11,1,19,2,298
8966b556-f3b5-489a-8993-7098143935fd,2020-08-01,8,1760,116,26,35,36,19,15,30,0,10,1,19,1,299
0d27e188-09f2-465a-aafd-d722002a2b0c,2020-08-02,3,1763,109,23,34,34,18,15,27,0,12,1,19,1,300
8538973e-9c8b-4a01-87f4-c79c2ce99970,2020-08-03,10,1773,113,25,33,39,16,14,35,0,10,1,16,2,302
4b04943b-6bf0-4187-ae81-5a3c325d95f5,2020-08-04,14,1787,115,20,45,37,13,14,35,0,9,1,13,,302
a9a27d78-fa16-4bff-a712-9f1029826c44,2020-08-05,9,1796,110,20,45,30,15,15,24,0,8,1,15,1,303
21f9f8ff-f427-45f9-b21d-e8fafd09a26a,2020-08-06,4,1800,105,19,44,28,14,15,22,0,10,1,14,1,304
3f8b1269-1741-4439-90e0-0739bc33a2da,2020-08-07,14,1814,106,16,45,29,16,17,22,0,10,1,16,,304
50a5cce0-ecd3-40f5-8ab7-69fbe085abef,2020-08-08,9,1823,104,17,41,30,16,12,21,0,8,1,16,,304
fbe79b2d-68e8-407f-8424-dd88abd077ec,2020-08-09,13,1836,107,15,48,27,17,20,27,0,11,1,17,,304
5355e4d8-bc27-495b-a876-c1f885d9dff8,2020-08-10,12,1848,113,21,42,27,23,22,29,0,14,1,23,,304
104f5c1b-968d-4231-9217-9253b5e27238,2020-08-11,8,1856,110,17,39,31,23,21,31,0,14,1,23,2,306
59e81e9a-09c0-4326-b971-42da7b14c804,2020-08-12,13,1869,101,9,36,34,22,22,29,0,15,1,22,,306
355508ae-3a4b-423c-92cf-e63d601d6d82,2020-08-13,13,1882,106,10,35,38,23,23,30,0,16,1,23,1,307
df301a96-1a6b-4972-bd12-23f23b728860,2020-08-14,19,1901,113,7,45,37,24,22,33,0,16,1,24,2,309
dc48473f-10b8-4599-bf54-764b0f86de69,2020-08-15,12,1913,103,6,43,28,26,21,34,0,15,1,26,1,310
34c1b4d3-1d42-4771-8291-0ba57a98a49f,2020-08-16,11,1924,101,6,40,31,24,21,32,0,17,1,25,2,312
98b5d3a5-7bb3-4db5-a43c-2c8e8ed1636d,2020-08-17,16,1940,113,10,50,27,26,22,24,0,18,1,27,3,315
71975fe6-3198-4f92-b5f8-dcccf19aee12,2020-08-18,6,1946,103,8,43,27,25,25,27,0,18,1,26,,315
5603af6f-4eb4-40fc-98a0-d1ecab5c6c99,2020-08-19,14,1960,108,7,46,31,24,27,26,0,20,1,25,3,318
145436af-15bc-4e4c-8f76-202067118df5,2020-08-20,22,1982,116,8,49,35,24,26,33,0,20,1,24,3,321
dfe2e7bc-641d-49aa-adf4-86ba38738fd5,2020-08-21,22,2004,119,11,46,38,24,24,34,0,18,1,24,2,323
3711d07e-fcd4-4265-99aa-77b91efa0fc7,2020-08-22,14,2018,124,8,54,36,26,26,36,0,19,1,26,,323
b7679ec0-3f2c-4f9c-aa30-879753848185,2020-08-23,10,2028,128,10,53,41,24,29,46,0,19,1,24,2,325
fc346260-b87d-441e-9d34-dfd92538eaec,2020-08-24,9,2037,129,10,48,39,32,33,47,0,21,1,32,1,326
6c60f9a0-2bea-48ec-bd80-87b3f4da8d53,2020-08-25,16,2053,131,13,53,33,32,29,41,0,19,1,32,2,328
03da61a9-3f50-4bf9-96ea-bd7e8ea458f5,2020-08-26,15,2068,136,9,62,33,32,31,41,0,20,0,33,1,329
5c3246ab-8ead-4d51-96e2-9f8860584a44,2020-08-27,21,2089,147,12,52,51,32,34,49,0,22,0,33,,329
f39e11fb-982f-4f5b-a534-a670b56e34a4,2020-08-28,23,2112,156,9,53,57,37,37,62,0,22,0,37,,329
f901b8f8-5b3e-4acc-8108-5be21f352dbe,2020-08-29,15,2127,155,11,50,58,36,37,58,0,25,0,36,3,332
6490921b-1305-4fed-b647-645668939419,2020-08-30,15,2142,154,7,57,54,36,39,58,0,25,0,36,1,333
b3d859e9-596b-4432-8590-724115de9609,2020-08-31,22,2164,171,8,67,60,36,40,57,0,26,0,36,1,334
d79130c0-5028-407b-bd2d-ab771829c947,2020-09-01,20,2184,178,10,70,57,41,45,60,0,27,0,41,1,335
eafa6cb6-b35c-4fd1-acd3-d4526594e5d5,2020-09-02,19,2203,180,15,66,57,42,49,53,0,29,0,42,,335
fd5832cc-d322-49f5-b56b-3fe8402f128a,2020-09-03,36,2239,195,20,74,57,44,46,55,0,32,0,44,4,339
3b164dcd-94ee-41bf-93a6-f3275270c886,2020-09-04,34,2273,207,16,82,60,49,51,56,0,34,1,50,2,341
c1d816c3-988b-4af0-9ba3-a87567ffbcc2,2020-09-05,33,2306,209,12,78,67,52,49,67,0,34,0,52,4,345
4aae5763-6e4a-4d00-a442-3d7d38ec0c17,2020-09-06,20,2326,220,12,81,71,56,52,74,0,36,0,56,3,348
e3497855-f63a-4023-989e-009fcd383e3c,2020-09-07,45,2371,256,16,97,78,65,53,85,0,40,0,66,1,349
5e29dad7-9618-461b-92c2-192d8609e2b6,2020-09-08,27,2398,253,20,84,92,57,50,86,0,37,1,57,4,353
90b6b71c-10f3-4d68-8a89-50e9cf7ee78f,2020-09-09,47,2445,266,18,85,102,61,55,102,0,40,1,62,3,356
e648f924-194c-42f7-aa9c-1663d3d69906,2020-09-10,35,2480,272,15,86,104,67,58,103,0,42,1,67,3,359
f4d3a9c8-aa78-40cc-a4a1-3c9b364fe999,2020-09-11,57,2537,310,14,114,116,66,62,123,0,44,1,67,3,362
08221887-124b-4191-9249-a82889c11d35,2020-09-12,31,2568,283,14,96,110,63,57,118,0,42,1,64,4,366
ae4ff381-bd39-4691-8d32-e3bbcdd181c2,2020-09-13,46,2614,305,12,108,120,65,63,131,0,45,1,66,3,369
db467d78-cea7-4231-8e60-b5167b021a38,2020-09-14,52,2666,339,20,124,120,75,70,135,0,42,1,75,4,373
3f348372-bb43-46fb-899d-a9a49eae4bc2,2020-09-15,78,2744,369,21,152,122,74,70,145,0,42,1,74,6,379
6b2dea5b-7740-41d1-a7be-5e46f8e4ab93,2020-09-16,73,2817,399,24,161,134,80,74,166,0,43,2,80,7,386
9facb091-c135-48b9-af0a-b9407f79c7e1,2020-09-17,135,2952,495,32,205,167,91,81,193,0,50,4,91,5,391
40f8be1c-06ae-4e03-8fe0-c62ee7ef03d8,2020-09-18,86,3038,525,41,195,193,96,98,206,0,58,4,97,11,402
0136550e-a0a3-40eb-961d-33b801c83137,2020-09-19,74,3112,508,30,188,197,93,112,221,0,57,3,94,6,408
031a40c2-2198-4924-86ee-642322d133d9,2020-09-20,59,3171,532,23,200,203,106,122,233,0,59,3,107,5,413
4608d493-aac3-4462-a376-23f2fc4693c3,2020-09-21,105,3276,613,32,237,231,113,144,268,0,71,3,114,14,427
5595e246-f449-418f-9c0d-49b6daf938ac,2020-09-22,105,3381,637,42,238,237,120,137,270,0,75,2,123,10,437
63c08798-ff06-4560-8956-a703b7a4d145,2020-09-23,138,3519,710,52,258,265,135,147,307,0,80,2,139,19,456
d02cbe3c-b921-4398-adcf-62aedaf9ac7b,2020-09-24,143,3662,768,52,270,291,155,157,347,0,93,4,157,9,465
d104d566-4827-46f7-9840-37c9a6ef8c04,2020-09-25,135,3797,825,48,296,317,164,158,382,0,96,3,167,8,473
a8ecbdc6-b018-457c-8597-8ed8077169cb,2020-09-26,106,3903,797,33,254,326,184,163,401,0,98,3,187,14,487
402cf73c-bc36-42dd-9441-52800f00f1a8,2020-09-27,117,4020,823,33,268,334,188,178,412,0,107,3,193,15,502
1f4f11a0-1ec5-4a83-95b0-8df50264c572,2020-09-28,100,4120,845,34,290,324,197,191,443,0,101,2,198,9,511
4a0495de-9643-4477-8691-386cf8aa78d8,2020-09-29,188,4308,998,64,350,380,204,197,469,0,109,1,206,18,529
3b28d7f1-06a7-4431-b6d1-7c6da17a5132,2020-09-30,193,4501,1062,78,365,423,196,196,500,0,111,2,197,10,539
9cf89eb5-fb79-4301-9c84-cd0987a2c2f9,2020-10-01,200,4701,1164,70,413,449,232,219,535,0,126,3,233,19,558
94e9aa36-537d-4c36-bb1a-ab0645e9a2ac,2020-10-02,211,4912,1241,64,439,494,244,225,571,0,127,3,245,18,576
7bf2e2cf-9d77-4f6e-8bac-d0d42d8f3359,2020-10-03,148,5060,1209,44,418,484,263,254,600,0,127,2,264,11,587
d387f714-8499-4934-8b59-de487660b1ae,2020-10-04,165,5225,1281,50,421,545,265,268,626,1,130,2,266,25,612
